user_id,arrival_address,latitude,longitude,date_time,num_passenger,num_luggage
345,강남구 역삼동,37.4987,127.0367,2025-01-03 21:54:48.483047,3,4
346,금천구 독산1동,37.4683,126.899,2025-02-03 12:48:08.171939,3,4
347,성동구 행당동,37.5583,127.0298,2024-12-11 09:30:30.643673,2,3
348,용산구 한남동,37.5345,127.0005,2025-01-02 02:22:17.997854,1,1
349,노원구 월계동,37.6261,127.0659,2025-02-11 03:46:45.745579,1,2
350,관악구 봉천동,37.4824,126.9521,2025-02-14 09:52:17.067333,2,3
351,구로구 고척동,37.5038,126.8581,2025-02-09 06:14:47.338295,2,3
352,용산구 한남동,37.5345,127.0005,2024-12-29 21:52:25.843132,3,3
353,마포구 상암동,37.5796,126.8903,2025-01-29 16:02:42.335382,1,2
354,노원구 공릉동,37.6251,127.0726,2025-02-20 06:34:33.459679,2,3
355,금천구 시흥동,37.4494,126.9034,2025-01-22 22:48:05.981425,1,1
356,동대문구 용두동,37.5749,127.0389,2025-01-16 13:15:38.512527,1,2
357,노원구 하계동,37.6397,127.0665,2025-01-25 22:33:27.328344,1,2
358,강북구 수유동,37.6394,127.0251,2024-12-22 20:53:01.236316,1,1
359,종로구 청운동,37.5866,126.9697,2025-02-10 19:17:36.432653,1,1
360,중구 을지로동,37.5665,126.9928,2025-02-18 22:33:36.540028,3,3
361,성북구 석관동,37.6125,127.0611,2025-02-22 23:45:40.984848,2,3
362,성동구 행당동,37.5583,127.0298,2025-01-22 19:31:15.048292,1,2
363,동작구 흑석동,37.5084,126.9638,2024-12-02 13:27:43.846565,1,2
364,용산구 남영동,37.5423,126.9732,2025-02-11 19:19:25.834087,2,3
365,구로구 구로동,37.5037,126.8895,2025-01-03 17:42:00.121897,1,2
366,금천구 독산1동,37.4683,126.899,2025-02-17 02:05:55.318952,2,3
367,동작구 흑석동,37.5084,126.9638,2025-02-05 06:44:33.670292,1,2
368,성동구 왕십리동,37.5612,127.0376,2024-12-14 05:32:54.006601,2,2
369,서대문구 연희동,37.5682,126.9315,2025-02-07 10:16:20.749235,2,2
370,영등포구 신길동,37.5079,126.9172,2024-12-31 18:11:15.018869,1,2
371,은평구 갈현동,37.6185,126.9162,2025-01-02 09:28:14.556055,2,3
372,서대문구 연희동,37.5682,126.9315,2025-01-30 01:10:28.840802,1,2
373,도봉구 쌍문동,37.6486,127.0347,2025-01-22 11:38:44.649061,2,3
374,강동구 천호동,37.5459,127.1428,2025-02-18 21:11:05.785604,1,1
375,금천구 시흥동,37.4494,126.9034,2025-01-05 07:32:16.902209,2,2
376,성동구 금호동1가,37.5497,127.0197,2024-12-19 03:00:18.201897,1,1
377,노원구 월계동,37.6311,127.0587,2024-12-07 21:24:36.117474,3,4
378,금천구 독산1동,37.4683,126.899,2024-12-06 21:31:47.218265,2,3
379,종로구 사직동,37.5795,126.9701,2025-01-13 09:00:58.034987,3,4
380,성동구 성수동1가,37.5477,127.0422,2025-02-04 04:18:56.961130,1,1
381,은평구 불광동,37.6105,126.9303,2024-12-05 16:07:07.565011,3,3
382,구로구 개봉동,37.4972,126.8588,2025-02-06 17:43:36.547266,2,2
383,노원구 공릉동,37.6251,127.0726,2024-12-10 08:47:39.773475,1,2
384,동작구 노량진동,37.5132,126.9409,2025-02-17 21:49:00.063874,2,2
385,동대문구 휘경동,37.5945,127.0663,2025-02-19 15:02:24.433181,1,2
386,서대문구 연희동,37.5682,126.9315,2025-02-23 21:06:43.637563,2,2
387,종로구 창신동,37.5723,127.015,2025-02-01 17:15:22.433223,3,4
388,동작구 노량진동,37.5132,126.9409,2024-12-24 19:00:54.152464,3,4
389,중랑구 면목동,37.5873,127.0887,2024-12-06 03:28:47.877054,2,2
390,동대문구 용두동,37.5749,127.0389,2024-12-18 21:03:57.554702,2,2
391,동대문구 장안동,37.5746,127.0727,2025-02-18 14:07:27.462002,2,3
392,광진구 구의동,37.5374,127.085,2024-12-22 09:53:20.843226,3,4
393,성동구 성수동1가,37.5477,127.0422,2025-01-09 14:58:29.582822,1,1
394,중랑구 묵동,37.6121,127.0761,2025-01-30 20:47:53.474319,1,2
395,관악구 신림동,37.4846,126.9304,2024-12-15 23:12:01.761900,3,4
396,은평구 불광동,37.6105,126.9303,2024-12-02 03:34:17.088299,1,2
397,은평구 녹번동,37.6009,126.9351,2025-02-11 00:39:09.063775,1,2
398,성북구 정릉동,37.6063,127.0106,2025-01-06 21:12:04.909821,2,2
399,송파구 방이동,37.514,127.1251,2024-12-26 20:00:31.280691,2,2
400,도봉구 창동,37.6543,127.0479,2025-01-26 01:38:01.991043,1,1
401,관악구 난곡동,37.4751,126.9205,2025-01-17 08:32:17.239569,2,2
402,광진구 광장동,37.545,127.104,2024-12-13 13:06:52.998654,3,3
403,강북구 수유동,37.6394,127.0251,2025-02-06 00:27:06.807047,2,3
404,양천구 목5동,37.5483,126.8664,2025-01-27 23:42:23.009198,1,1
405,중랑구 신내동,37.6126,127.1035,2025-01-18 11:03:47.983791,2,3
406,송파구 잠실동,37.5117,127.0842,2024-12-09 06:40:03.569144,2,2
407,성북구 돈암동,37.5891,127.0166,2025-01-28 17:50:44.846975,2,3
408,강북구 번동,37.6366,127.0341,2025-01-28 02:19:31.116865,3,4
409,구로구 개봉동,37.4972,126.8588,2025-02-10 00:34:09.141626,3,3
410,중랑구 묵동,37.6121,127.0761,2024-12-22 09:52:39.456723,1,1
411,성동구 행당동,37.5583,127.0298,2025-01-26 00:37:35.023528,1,1
412,용산구 이태원동,37.5347,126.9947,2025-02-05 17:16:12.888794,3,4
413,도봉구 창동,37.6543,127.0479,2025-02-03 14:49:07.623987,2,3
414,서초구 서초동,37.4837,127.0324,2025-02-03 14:03:12.581324,2,2
415,양천구 목5동,37.5483,126.8664,2025-01-19 23:19:28.047033,1,2
416,성동구 금호동1가,37.5497,127.0197,2025-01-29 10:27:21.599735,3,3
417,강북구 수유동,37.6394,127.0251,2025-02-08 10:20:15.448373,1,1
418,강북구 수유1동,37.6399,127.019,2025-01-03 06:59:36.087168,2,3
419,중구 신당동,37.561,127.0182,2024-12-23 11:34:15.391198,3,4
420,서초구 서초동,37.4837,127.0324,2024-12-13 22:16:06.713043,2,2
421,종로구 창신동,37.5723,127.015,2025-02-07 09:10:31.013066,1,2
422,종로구 청운동,37.5866,126.9697,2025-02-07 07:25:07.234045,1,1
423,중랑구 면목동,37.5873,127.0887,2025-02-27 15:57:40.747204,1,2
424,용산구 한남동,37.5345,127.0005,2025-02-18 06:21:09.786489,3,4
425,강남구 도곡동,37.4907,127.0558,2024-12-20 12:29:12.275439,3,4
426,서대문구 북가좌동,37.5815,126.9134,2025-02-08 22:01:47.731088,1,1
427,영등포구 당산동,37.5341,126.9021,2024-12-18 18:37:45.317737,1,1
428,강동구 암사동,37.5506,127.1319,2024-12-13 14:49:58.285741,1,2
429,종로구 혜화동,37.5823,127.0018,2025-01-15 14:09:59.342767,1,1
430,중구 약수동,37.5549,127.0109,2024-12-27 20:20:36.017071,2,3
431,강동구 천호동,37.5459,127.1428,2024-12-21 02:20:30.670894,1,2
432,강서구 화곡동,37.541,126.837,2025-02-02 14:55:46.406002,2,3
433,강북구 미아동,37.6267,127.0257,2024-12-16 01:08:13.104352,2,2
434,관악구 난곡동,37.4751,126.9205,2024-12-13 15:24:37.856509,1,1
435,동작구 동작동,37.5035,126.951,2024-12-10 07:02:18.735372,3,3
436,영등포구 당산동,37.5341,126.9021,2025-01-01 09:17:31.091643,1,1
437,송파구 문정동,37.489,127.1215,2024-12-10 09:51:40.025268,3,3
438,강동구 둔촌동,37.5266,127.1365,2025-01-16 08:54:51.234993,2,2
439,양천구 목5동,37.5483,126.8664,2025-02-12 17:27:56.656056,1,1
440,마포구 연남동,37.5588,126.9259,2025-01-04 05:42:38.819340,3,3
441,송파구 잠실동,37.5117,127.0842,2024-12-15 11:29:09.116571,1,1
442,광진구 자양동,37.5322,127.0745,2025-01-30 13:31:47.009841,3,3
443,구로구 개봉동,37.4972,126.8588,2025-02-06 17:38:50.411921,3,4
444,종로구 혜화동,37.5823,127.0018,2025-01-05 04:32:37.606119,2,3
445,종로구 사직동,37.5795,126.9701,2024-12-15 01:33:21.594765,1,2
446,용산구 용산동2가,37.5381,126.965,2025-02-18 21:47:39.079544,3,3
447,성북구 석관동,37.6125,127.0611,2025-01-10 04:20:37.864950,3,4
448,서대문구 북가좌동,37.5815,126.9134,2025-02-13 05:32:07.263780,3,3
449,구로구 개봉동,37.4972,126.8588,2024-12-23 07:26:19.023149,3,4
450,구로구 구로동,37.5037,126.8895,2025-01-14 16:16:45.315789,3,3
451,용산구 한남동,37.5345,127.0005,2025-02-09 17:32:15.615328,3,4
452,강서구 방화동,37.5777,126.8125,2024-12-13 20:44:24.378036,3,3
453,서초구 서초동,37.4837,127.0324,2025-02-16 07:03:33.974007,1,2
454,성북구 돈암동,37.5891,127.0166,2025-02-20 09:13:10.215235,3,3
455,강남구 삼성동,37.5145,127.0593,2025-01-02 18:01:47.438911,2,3
456,동대문구 청량리동,37.5802,127.0466,2025-01-22 16:45:00.616946,1,1
457,중구 소공동,37.5641,126.9753,2024-12-20 06:39:02.327609,3,3
458,광진구 구의동,37.5374,127.085,2025-01-07 08:37:04.703192,3,4
459,강남구 역삼동,37.4987,127.0367,2025-01-02 17:51:31.650983,3,3
460,마포구 연남동,37.5588,126.9259,2025-01-02 05:22:43.631614,1,1
461,중구 신당동,37.561,127.0182,2024-12-19 21:41:18.817280,2,3
462,동작구 흑석동,37.5084,126.9638,2024-12-01 06:40:48.497272,2,3
463,은평구 갈현동,37.6185,126.9162,2025-01-17 11:19:20.160531,2,3
464,금천구 시흥동,37.4494,126.9034,2025-01-04 00:51:20.336403,2,3
465,성북구 석관동,37.6125,127.0611,2024-12-20 02:32:33.035713,1,1
466,금천구 독산1동,37.4683,126.899,2025-02-23 11:02:01.165628,2,3
467,서초구 방배동,37.4845,126.9977,2025-01-29 07:32:30.089484,1,1
468,강서구 가양동,37.5618,126.8545,2025-02-06 15:16:30.621592,3,4
469,도봉구 쌍문동,37.6486,127.0347,2025-01-18 01:49:50.651790,1,2
470,종로구 사직동,37.5795,126.9701,2024-12-06 14:49:01.126022,1,1
471,관악구 봉천동,37.4824,126.9521,2025-01-20 22:54:50.561589,3,4
472,강동구 암사동,37.5506,127.1319,2025-01-12 21:25:56.521634,3,4
473,서대문구 북가좌동,37.5815,126.9134,2024-12-09 20:00:36.575308,2,3
474,강서구 화곡동,37.541,126.837,2025-01-10 08:52:20.153468,1,2
475,은평구 녹번동,37.6009,126.9351,2025-02-22 03:40:43.647150,3,3
476,관악구 봉천동,37.4824,126.9521,2025-01-23 23:33:11.313584,2,3
477,광진구 구의동,37.5374,127.085,2025-01-05 18:05:14.139558,1,1
478,강남구 도곡동,37.4907,127.0558,2025-01-08 01:02:32.212859,3,4
479,노원구 월계동,37.6311,127.0587,2025-02-03 18:43:05.420155,2,3
480,동작구 동작동,37.5035,126.951,2025-02-13 11:00:37.689990,2,3
481,영등포구 당산동,37.5341,126.9021,2024-12-03 18:03:04.748578,2,2
482,중구 신당동,37.561,127.0182,2025-02-15 19:54:13.312573,3,3
483,도봉구 쌍문동,37.6486,127.0347,2025-01-16 00:57:38.307716,2,3
484,은평구 녹번동,37.6009,126.9351,2024-12-26 02:29:44.555528,3,3
485,강서구 등촌동,37.5585,126.8627,2024-12-29 08:45:18.695958,2,3
486,마포구 상암동,37.5796,126.8903,2025-02-27 19:08:22.800942,1,2
487,중구 명동,37.5634,126.9862,2024-12-07 00:01:07.964138,2,2
488,성북구 돈암동,37.5891,127.0166,2024-12-30 23:17:15.921492,1,2
489,동작구 사당동,37.4792,126.9808,2024-12-15 08:32:00.294282,1,1
490,중구 명동,37.5634,126.9862,2025-01-21 13:05:39.457024,1,2
491,중랑구 상봉동,37.5963,127.0862,2024-12-04 02:43:13.047663,3,3
492,동작구 노량진동,37.5132,126.9409,2025-02-03 12:46:50.788737,1,1
493,서대문구 북가좌동,37.5815,126.9134,2024-12-13 22:38:22.158293,1,2
494,강동구 천호동,37.5459,127.1428,2025-01-27 18:16:15.861005,3,3
495,관악구 봉천동,37.4824,126.9521,2025-01-08 22:55:14.287106,2,2
496,중랑구 신내동,37.6126,127.1035,2025-01-11 01:43:25.171966,1,2
497,강북구 수유동,37.6394,127.0251,2025-01-08 05:47:15.837027,3,4
498,강남구 도곡동,37.4907,127.0558,2024-12-10 01:33:12.534665,3,4
499,종로구 혜화동,37.5823,127.0018,2025-02-02 04:09:34.742880,1,2
500,관악구 신림동,37.4846,126.9304,2024-12-05 17:58:59.648155,2,3
501,동대문구 용두동,37.5749,127.0389,2024-12-19 16:01:40.155616,1,2
502,서대문구 연희동,37.5682,126.9315,2025-01-03 19:02:51.813694,3,3
503,금천구 독산1동,37.4683,126.899,2025-01-18 13:34:48.871912,3,3
504,마포구 망원동,37.5551,126.9107,2025-01-28 07:46:47.925722,1,2
505,구로구 고척동,37.5038,126.8581,2024-12-19 22:29:08.433715,1,1
506,도봉구 창동,37.6543,127.0479,2024-12-28 20:29:44.933135,1,2
507,용산구 한남동,37.5345,127.0005,2025-01-05 15:52:20.728002,2,2
508,용산구 한남동,37.5345,127.0005,2025-01-07 04:54:10.260193,1,1
509,강북구 수유1동,37.6399,127.019,2024-12-14 07:32:12.751705,2,3
510,용산구 용산동2가,37.5381,126.965,2024-12-02 19:11:28.523711,1,1
511,강동구 암사동,37.5506,127.1319,2025-02-05 15:52:10.952764,2,2
512,마포구 도화동,37.5457,126.945,2024-12-25 08:16:26.615237,2,2
513,중구 소공동,37.5641,126.9753,2025-01-22 12:29:35.345577,3,3
514,성북구 정릉동,37.6063,127.0106,2025-02-27 23:14:26.321935,1,2
515,서대문구 북가좌동,37.5815,126.9134,2024-12-10 03:57:25.859305,3,3
516,송파구 문정동,37.489,127.1215,2025-02-20 07:52:13.952456,2,3
517,강서구 화곡동,37.541,126.837,2024-12-14 13:37:39.725634,2,2
518,중랑구 면목동,37.5873,127.0887,2024-12-03 18:45:49.176840,3,3
519,노원구 중계동,37.6481,127.0,2025-01-16 01:37:07.273645,1,1
520,강남구 도곡동,37.4907,127.0558,2025-01-01 13:49:58.109289,2,2
521,종로구 청운동,37.5866,126.9697,2024-12-17 12:27:02.013319,3,4
522,종로구 무악동,37.5775,126.9573,2024-12-20 17:38:07.348086,3,3
523,동작구 흑석동,37.5084,126.9638,2025-01-12 10:27:36.680482,1,2
524,종로구 사직동,37.5795,126.9701,2025-01-13 15:20:38.949109,3,4
525,노원구 중계동,37.6481,127.0,2025-01-23 13:16:33.797992,1,2
526,구로구 구로동,37.5037,126.8895,2024-12-10 09:50:57.973761,2,3
527,강북구 미아동,37.6267,127.0257,2024-12-05 12:38:46.043919,1,2
528,성동구 행당동,37.5583,127.0298,2024-12-05 13:29:24.818285,3,4
529,구로구 개봉동,37.4972,126.8588,2025-01-27 21:31:05.957883,3,4
530,은평구 녹번동,37.6009,126.9351,2024-12-22 13:17:18.907120,1,1
531,동작구 동작동,37.5035,126.951,2024-12-24 06:46:53.508462,1,2
532,영등포구 여의도동,37.5245,126.9275,2025-01-24 05:24:29.753607,1,1
533,양천구 목동,37.5442,126.8667,2025-01-11 06:52:11.539586,2,3
534,강남구 도곡동,37.4907,127.0558,2025-01-10 18:22:43.378578,3,4
535,은평구 녹번동,37.6009,126.9351,2025-01-19 08:53:36.522689,1,1
536,성동구 금호동1가,37.5497,127.0197,2025-02-05 02:15:03.345317,3,4
537,강북구 수유1동,37.6399,127.019,2025-02-27 19:33:22.208249,3,4
538,양천구 신정동,37.5206,126.8563,2025-01-03 11:18:43.858642,1,1
539,마포구 상암동,37.5796,126.8903,2025-01-13 03:40:03.749986,1,2
540,동대문구 장안동,37.5746,127.0727,2024-12-26 00:17:55.502434,3,4
541,양천구 목5동,37.5483,126.8664,2024-12-28 15:50:08.443593,3,3
542,송파구 잠실동,37.5117,127.0842,2024-12-07 20:29:46.997766,1,2
543,노원구 중계동,37.6481,127.0,2024-12-16 22:21:13.099912,2,2
544,동대문구 용두동,37.5749,127.0389,2025-02-22 03:26:10.287367,3,3
545,용산구 용산동2가,37.5381,126.965,2024-12-13 07:07:48.231406,2,2
546,강서구 화곡동,37.541,126.837,2024-12-15 06:09:37.915250,1,2
547,강북구 수유1동,37.6399,127.019,2024-12-25 13:32:05.412771,1,1
548,강동구 암사동,37.5506,127.1319,2024-12-17 06:40:17.825210,1,2
549,도봉구 창동,37.6543,127.0479,2024-12-04 13:38:28.839711,3,3
550,중구 을지로동,37.5665,126.9928,2025-01-08 02:57:54.669012,2,3
551,도봉구 쌍문동,37.6486,127.0347,2025-02-24 18:45:08.577213,3,4
552,강서구 등촌동,37.5585,126.8627,2024-12-03 15:08:38.568345,2,3
553,중구 신당동,37.561,127.0182,2025-01-25 08:58:18.357291,2,3
554,송파구 방이동,37.514,127.1251,2025-01-14 05:45:50.316185,2,2
555,성북구 돈암동,37.5891,127.0166,2025-01-27 21:44:25.105244,3,4
556,강북구 번동,37.6366,127.0341,2024-12-06 17:49:00.316893,1,1
557,서대문구 홍제동,37.5892,126.9441,2024-12-09 22:50:18.623467,3,3
558,동작구 동작동,37.5035,126.951,2024-12-30 07:01:29.038649,3,4
559,관악구 신림동,37.4846,126.9304,2025-01-21 03:00:16.528469,2,2
560,종로구 혜화동,37.5823,127.0018,2025-01-27 05:56:29.577354,3,4
561,양천구 신월동,37.5302,126.8348,2024-12-29 16:25:53.842943,3,3
562,종로구 사직동,37.5795,126.9701,2025-01-06 01:18:40.101552,2,3
563,관악구 신림동,37.4846,126.9304,2024-12-19 18:43:27.816394,2,2
564,도봉구 쌍문1동,37.6513,127.0341,2024-12-02 09:12:40.933211,1,1
565,노원구 하계동,37.6397,127.0665,2025-02-23 20:15:44.056157,1,2
566,성북구 석관동,37.6125,127.0611,2025-02-07 07:31:27.445652,3,4
567,중구 소공동,37.5641,126.9753,2025-02-01 19:18:55.164155,1,1
568,서초구 잠원동,37.512,127.0107,2025-02-12 10:32:20.945327,1,1
569,강남구 역삼동,37.4987,127.0367,2025-01-13 08:00:19.072314,1,1
570,마포구 연남동,37.5588,126.9259,2024-12-17 12:15:00.150063,2,2
571,성동구 행당동,37.5583,127.0298,2025-01-27 12:58:24.270244,2,3
572,서초구 방배동,37.4845,126.9977,2025-01-06 18:52:29.298673,2,2
573,관악구 봉천동,37.4824,126.9521,2025-02-11 04:55:58.963969,2,2
574,양천구 목5동,37.5483,126.8664,2024-12-14 23:11:24.018785,3,4
575,종로구 청운동,37.5866,126.9697,2025-01-21 21:55:39.573367,2,3
576,용산구 용산동2가,37.5381,126.965,2024-12-16 01:39:08.965298,2,2
577,강서구 가양동,37.5618,126.8545,2024-12-13 13:46:14.690363,3,3
578,서대문구 홍제동,37.5892,126.9441,2024-12-02 18:15:57.550253,2,3
579,관악구 난곡동,37.4751,126.9205,2025-02-04 22:30:55.753994,3,3
580,성동구 금호동1가,37.5497,127.0197,2025-01-06 18:19:56.175433,1,2
581,구로구 구로동,37.5037,126.8895,2024-12-29 17:53:38.562778,3,3
582,중구 을지로동,37.5665,126.9928,2025-02-14 23:28:01.938370,1,2
583,금천구 독산동,37.4665,126.9025,2025-01-15 03:51:10.487246,3,4
584,송파구 잠실동,37.5117,127.0842,2024-12-26 14:08:09.599561,3,4
585,강남구 도곡동,37.4907,127.0558,2025-02-22 00:43:31.752832,3,4
586,노원구 공릉동,37.6251,127.0726,2025-02-19 15:05:16.480793,2,3
587,서대문구 연희동,37.5682,126.9315,2024-12-16 17:53:35.036700,2,2
588,용산구 남영동,37.5423,126.9732,2025-02-20 19:15:37.541103,3,3
589,광진구 자양동,37.5322,127.0745,2025-01-14 18:07:34.014039,1,2
590,강북구 수유동,37.6394,127.0251,2025-02-09 04:52:19.064321,3,4
591,중구 을지로동,37.5665,126.9928,2025-01-31 06:57:51.020894,1,2
592,노원구 월계동,37.6311,127.0587,2025-01-04 09:07:03.481879,3,3
593,동작구 사당동,37.4792,126.9808,2025-02-07 23:40:23.130369,3,3
594,종로구 청운동,37.5866,126.9697,2025-01-22 09:20:09.501505,3,3
595,중구 신당동,37.561,127.0182,2025-02-03 02:30:37.391802,2,2
596,강남구 역삼동,37.4987,127.0367,2025-01-07 07:07:15.641108,1,2
597,광진구 자양동,37.5322,127.0745,2025-01-24 03:01:28.393669,2,2
598,은평구 불광동,37.6105,126.9303,2024-12-08 06:21:05.472365,1,2
599,강북구 번동,37.6366,127.0341,2025-02-09 23:16:13.072705,1,1
600,강동구 둔촌동,37.5266,127.1365,2025-02-19 01:48:40.354189,2,3
601,광진구 자양동,37.5322,127.0745,2024-12-05 13:11:52.811562,3,3
602,마포구 망원동,37.5551,126.9107,2024-12-04 17:01:19.349517,2,2
603,동대문구 장안동,37.5746,127.0727,2025-02-14 17:48:19.745629,3,4
604,광진구 자양동,37.5322,127.0745,2025-01-07 02:57:46.846718,3,3
605,광진구 화양동,37.5454,127.0676,2025-02-02 07:14:20.337013,1,1
606,중랑구 면목동,37.5873,127.0887,2025-02-11 12:44:02.319910,1,1
607,서대문구 연희동,37.5682,126.9315,2024-12-18 22:38:35.623388,3,3
608,광진구 자양동,37.5322,127.0745,2024-12-02 17:08:29.303690,3,4
609,중랑구 묵동,37.6121,127.0761,2025-01-19 01:19:31.803308,3,3
610,강남구 역삼동,37.4987,127.0367,2025-01-17 19:40:13.506736,2,2
611,동대문구 청량리동,37.5802,127.0466,2025-01-03 05:05:33.633524,1,2
612,종로구 혜화동,37.5823,127.0018,2025-02-08 11:14:47.382753,2,2
613,중랑구 신내동,37.6126,127.1035,2025-01-29 13:35:14.953179,3,3
614,광진구 구의동,37.5374,127.085,2025-02-21 09:56:20.759314,3,4
615,마포구 망원동,37.5551,126.9107,2025-02-01 14:11:31.855251,1,1
616,노원구 중계동,37.6481,127.0,2024-12-11 14:39:52.128469,2,3
617,성북구 돈암동,37.5891,127.0166,2025-02-15 20:44:19.581814,1,1
618,마포구 상암동,37.5796,126.8903,2025-02-05 03:22:23.953283,3,4
619,동작구 사당동,37.4792,126.9808,2025-02-21 18:49:52.824009,3,3
620,동작구 흑석동,37.5084,126.9638,2025-02-01 05:46:04.908732,2,2
621,중구 신당동,37.561,127.0182,2025-01-15 17:55:20.048701,2,3
622,중랑구 상봉동,37.5963,127.0862,2025-02-25 18:31:25.475745,3,4
623,중구 소공동,37.5641,126.9753,2024-12-20 17:16:35.490738,3,3
624,종로구 청운동,37.5866,126.9697,2024-12-11 16:21:36.912594,2,3
625,강동구 암사동,37.5506,127.1319,2025-01-05 10:16:00.278286,2,3
626,성북구 석관동,37.6125,127.0611,2025-02-07 07:53:46.435403,2,3
627,송파구 방이동,37.514,127.1251,2025-01-30 15:50:38.903767,1,2
628,성동구 성수동1가,37.5477,127.0422,2025-02-22 17:56:15.611111,3,3
629,은평구 녹번동,37.6009,126.9351,2025-02-25 20:33:17.893067,1,2
630,용산구 한남동,37.5345,127.0005,2024-12-13 19:18:45.751570,3,3
631,서초구 방배동,37.4845,126.9977,2025-01-22 17:44:06.445944,1,1
632,중구 소공동,37.5641,126.9753,2025-02-03 19:37:52.877223,2,2
633,금천구 독산1동,37.4683,126.899,2024-12-11 21:08:55.808690,1,2
634,용산구 이태원동,37.5347,126.9947,2025-01-14 23:15:47.661099,2,3
635,동대문구 장안동,37.5746,127.0727,2025-02-07 08:38:57.045510,2,2
636,양천구 목동,37.5442,126.8667,2025-02-01 00:52:26.733330,1,2
637,송파구 방이동,37.514,127.1251,2024-12-04 20:10:27.270345,2,2
638,마포구 도화동,37.5457,126.945,2025-01-23 16:25:10.338738,1,1
639,금천구 시흥동,37.4494,126.9034,2024-12-14 20:32:40.909213,3,3
640,양천구 신정동,37.5206,126.8563,2025-02-13 14:55:57.502376,1,1
641,동대문구 장안동,37.5746,127.0727,2024-12-31 07:13:32.084507,2,2
642,송파구 문정동,37.489,127.1215,2025-01-28 18:59:25.792729,1,2
643,서대문구 연희동,37.5682,126.9315,2025-01-18 12:41:33.323095,3,4
644,강북구 수유1동,37.6399,127.019,2025-01-18 21:05:06.421395,3,4
645,은평구 갈현동,37.6185,126.9162,2025-01-21 07:00:32.485958,3,4
646,강북구 수유동,37.6394,127.0251,2024-12-23 10:11:59.480512,3,4
647,양천구 목동,37.5442,126.8667,2025-01-15 14:18:58.463506,2,3
648,동작구 흑석동,37.5084,126.9638,2024-12-08 17:18:35.085707,1,1
649,금천구 시흥동,37.4494,126.9034,2025-02-23 19:46:09.149350,3,3
650,중랑구 신내동,37.6126,127.1035,2024-12-20 20:21:27.187423,2,2
651,성동구 금호동1가,37.5497,127.0197,2025-01-02 20:40:04.744761,1,2
652,용산구 이태원동,37.5347,126.9947,2025-02-19 13:09:09.938511,1,1
653,도봉구 방학동,37.6659,127.0448,2025-01-11 20:11:07.115089,2,3
654,서대문구 홍제동,37.5892,126.9441,2025-01-16 02:55:47.457177,2,2
655,강북구 번동,37.6366,127.0341,2024-12-12 14:44:50.449652,2,2
656,강북구 번동,37.6366,127.0341,2024-12-05 09:56:55.401836,1,1
657,구로구 구로동,37.5037,126.8895,2024-12-31 10:41:46.790457,1,2
658,관악구 신림동,37.4846,126.9304,2024-12-23 17:08:53.099956,1,2
659,노원구 공릉동,37.6251,127.0726,2024-12-27 01:28:33.678799,3,3
660,용산구 한남동,37.5345,127.0005,2024-12-14 19:46:16.045506,3,3
661,영등포구 여의도동,37.5245,126.9275,2024-12-09 12:12:22.187263,1,2
662,성북구 정릉동,37.6063,127.0106,2024-12-13 07:30:18.359121,3,4
663,종로구 무악동,37.5775,126.9573,2025-02-19 13:13:35.395159,2,3
664,송파구 잠실동,37.5117,127.0842,2025-02-06 22:17:59.590504,2,3
665,종로구 창신동,37.5723,127.015,2025-02-07 16:07:17.223603,2,3
666,동작구 사당동,37.4792,126.9808,2025-02-09 08:54:13.216667,1,2
667,강남구 삼성동,37.5145,127.0593,2024-12-09 13:22:38.770605,2,2
668,금천구 시흥동,37.4494,126.9034,2024-12-02 09:48:37.963125,1,2
669,종로구 청운동,37.5866,126.9697,2025-02-26 10:14:23.152246,1,2
670,관악구 봉천동,37.4824,126.9521,2024-12-13 08:15:47.436817,3,4
671,성동구 왕십리동,37.5612,127.0376,2025-02-01 20:01:54.829386,1,1
672,강서구 등촌동,37.5585,126.8627,2025-02-23 19:14:27.130159,1,1
673,도봉구 쌍문1동,37.6513,127.0341,2025-02-23 14:37:16.762482,2,2
674,동작구 동작동,37.5035,126.951,2024-12-02 19:52:07.065489,2,2
675,송파구 잠실동,37.5117,127.0842,2025-01-09 14:11:09.746086,1,2
676,동대문구 휘경동,37.5945,127.0663,2024-12-27 18:14:55.518656,1,2
677,강남구 도곡동,37.4907,127.0558,2025-02-15 00:10:44.884083,1,1
678,양천구 신월동,37.5302,126.8348,2025-01-06 14:51:15.111470,3,3
679,성동구 금호동1가,37.5497,127.0197,2025-02-01 10:24:36.720253,3,3
680,관악구 봉천동,37.4824,126.9521,2025-01-14 03:21:19.399508,3,3
681,용산구 이태원동,37.5347,126.9947,2025-01-03 18:04:01.644206,2,3
682,마포구 도화동,37.5457,126.945,2025-01-26 06:40:13.935770,2,3
683,광진구 자양동,37.5322,127.0745,2025-02-14 18:56:04.413296,3,4
684,중구 을지로동,37.5665,126.9928,2025-02-23 17:11:00.506067,1,2
685,은평구 갈현동,37.6185,126.9162,2025-01-23 12:38:22.113216,1,2
686,양천구 목동,37.5442,126.8667,2024-12-25 04:35:28.893296,2,3
687,도봉구 쌍문1동,37.6513,127.0341,2025-02-26 19:58:01.465908,2,2
688,도봉구 쌍문동,37.6486,127.0347,2025-02-01 00:29:13.217434,3,4
689,종로구 창신동,37.5723,127.015,2025-02-08 17:04:50.216310,3,3
